ID,OSAVI_mean,ATSAVI_mean,TVI_mean,CRI_2_mean,R_MCARI_MTVI2_mean,blue_mean,NPCI_mean,R_TCARI_OSAVI_mean,RERI_mean,rede_mean,MSAVI_mean,SAVI_mean,ARI_2_mean,TCARI_mean,TSAVI_mean,red_mean,NDRE_mean,RDVI_mean,NGRDI_mean,DVI_mean,NEXG_mean,MCARI_mean,RVI_1_mean,GNDVI_mean,RVI_2_mean,SPVI_mean,RECI_mean,NDWI_mean,EVI_mean,PSRI_mean,RGVI_mean,ENDVI_mean,EVI_2_mean,MTCI_mean,DATT_mean,GCI_mean,SAVI_2_mean,MCARI_2_mean,MTVI_2_mean,NDCI_mean,MCARI_1_mean,MTVI_1_mean,green_mean,NDVI_mean,SIPI_mean,SRPI_mean,nir_mean,HEALTH_STA
56,0.42304626,,25.953558,2.039252,3.7559295,0.18060517,0.068203904,inf,0.5503494,0.4585161,0.45342463,0.45497522,1.0568789,0.46299425,0.80907017,0.16987202,0.07025078,0.4247117,0.22846466,0.37191853,0.27638495,0.9011327,3.5417016,0.35316315,2.1792624,0.449842,0.15475006,0.051107563,0.31649905,0.18495242,0.68816584,0.36091128,0.47905186,inf,inf,1.2030036,18.431732,1.8451029,1.8451029,0.29830268,0.67761534,0.67761534,0.24851824,0.52185744,0.4891151,1.1176264,0.52342457,AVARAGE
33,0.43982443,,24.994465,2.6694252,2.968481,0.13893344,0.07220785,inf,0.51752716,0.38418674,0.45945743,0.46194464,1.206824,0.37390018,0.830651,0.13417104,0.10477689,0.42390567,0.24123149,0.36255533,0.30728927,0.8682922,3.9689589,0.39117002,2.3963597,0.44925654,0.24012405,0.06675838,0.2883592,0.20227598,0.6981735,0.41201323,0.48763052,inf,inf,1.4454855,34.673637,2.1610105,2.1610105,0.30647942,0.6483285,0.6483285,0.20231105,0.556241,0.53705865,1.0831434,0.47352326,AVARAGE
255,0.43594122,,24.49752,2.944092,2.7144263,0.12719654,0.106838815,inf,0.47511744,0.3812437,0.46034274,0.46222994,1.3673846,0.37464967,0.82397425,0.14490655,0.12517771,0.42746753,0.18816163,0.36713415,0.2809616,0.7127116,3.752947,0.426872,2.6400723,0.4799677,0.2935746,0.034944955,0.26070932,0.22898096,0.79680145,0.44411066,0.48629448,inf,inf,1.6515917,24.40792,1.704031,1.704031,0.32638976,0.6252216,0.6252216,0.19233702,0.54517376,0.550256,0.9143053,0.49267673,None
298,0.49094182,,28.471811,3.4751582,2.904533,0.116100915,0.079228416,inf,0.51901937,0.41015446,0.52818996,0.5246234,1.7047907,0.34662268,0.8545354,0.12674834,0.13168903,0.49226883,0.22978789,0.42548814,0.33570296,1.0287466,4.8004346,0.47099516,2.9872813,0.55638385,0.31152418,0.04711731,0.29298982,0.23062037,0.7072787,0.49794412,0.5634022,inf,inf,2.005943,46.55499,2.1555989,2.1555989,0.37088066,0.72673583,0.72673583,0.18716462,0.61094207,0.6104131,0.956217,0.53675354,AVARAGE
53,0.40857035,,21.3264,3.1500754,16.971825,0.11695694,0.10583114,1.0469944,0.47466394,0.34651878,0.41780555,0.42194048,1.2901858,0.32887772,0.81887734,0.14107159,0.1144273,0.38408938,0.19296086,0.3166755,0.28575936,0.6539969,3.6211326,0.4037535,2.5184333,0.41288888,0.2659913,0.032122675,0.22539446,0.19878227,0.8045276,0.43716604,0.43839526,inf,inf,1.5367448,30.262072,1.3706582,1.3706582,0.31503245,0.5466954,0.5466954,0.18135293,0.5239152,0.5336128,0.8718352,0.43560335,None
199,0.2940406,,16.862688,1.7690185,3.9096425,0.15298651,0.15713976,inf,0.34283626,0.3153072,0.30445954,0.3115787,0.7378835,0.31725374,0.8174171,0.21337089,0.10393321,0.25673953,0.13460879,0.24644239,0.2011887,0.36662498,2.1401005,0.29226115,1.9076679,0.34094262,0.23763661,0.03577452,0.16599017,0.30496144,1.0674733,0.30776593,0.3182055,inf,inf,0.9347308,5.988459,1.3840076,1.3840076,0.20993033,0.4365841,0.4365841,0.20704427,0.36761862,0.37491348,0.7490749,0.39435926,HEALTHY
144,0.32349437,,19.297573,1.6275945,1.9783098,0.1701738,0.12393378,inf,0.39191952,0.35631904,0.3404261,0.34631488,0.7568122,0.368609,0.80345696,0.21398896,0.08793198,0.2934496,0.15599507,0.2805412,0.22069122,0.47636262,2.3541834,0.29285496,1.8312806,0.362025,0.19869024,0.05979575,0.20156689,0.26174057,0.931879,0.314405,0.3571292,inf,inf,0.9378713,21.925686,1.6785581,1.6785581,0.21979053,0.50122344,0.50122344,0.23548968,0.40063342,0.39768803,0.8360131,0.42603996,AVARAGE
8,0.43551895,,24.610365,2.5792046,2.6118665,0.14373803,0.07896012,inf,0.50002205,0.3852721,0.4575892,0.4595918,1.2205718,0.37963277,0.8241154,0.1439898,0.115294375,0.42354727,0.21756902,0.36196002,0.2760349,0.76622254,3.8123596,0.39935565,2.433667,0.4583787,0.26720923,0.075673394,0.28430805,0.18801297,0.7216223,0.4036029,0.48378056,inf,0.36982778,1.47919,36.69932,1.7860578,1.7860578,0.30802107,0.6337737,0.6337737,0.20376727,0.54728115,0.52964103,1.0534526,0.4845836,AVARAGE
42,0.34553227,,20.531431,1.9472139,3.8730729,0.15123872,0.12169209,1.5533019,0.40588373,0.3802296,0.36392054,0.36965802,0.90956426,0.3728051,0.7987914,0.19384487,0.098862,0.33661088,0.16316156,0.30085307,0.24350403,0.5290055,2.7777314,0.33465254,2.1103635,0.39464524,0.22410345,0.035211716,0.20349324,0.18564248,0.8753653,0.37935638,0.3835556,inf,inf,1.124399,10.892048,1.8743616,1.8743616,0.2502437,0.5312398,0.5312398,0.22667395,0.42888778,0.46047127,0.81603414,0.46818396,AVARAGE
188,0.42455345,,23.250095,2.973544,4.1084747,0.11622297,0.110077575,inf,0.46746558,0.35066205,0.4409233,0.4445934,1.2804679,0.34512424,0.82591224,0.13649626,0.1370345,0.40742743,0.20440577,0.34529757,0.3111837,0.6776826,3.7210093,0.40938577,2.5473444,0.44511405,0.32934445,0.048171442,0.24123962,0.24493077,0.7928735,0.45455858,0.4661767,inf,inf,1.5629964,29.585552,1.7702383,1.7702383,0.30850297,0.59629,0.59629,0.1847222,0.5379026,0.54857075,0.8859154,0.4602996,AVARAGE
9,0.34491727,,18.981365,2.3602748,3.4328697,0.16362187,0.07023127,inf,0.46610385,0.3650266,0.35028866,0.35816908,0.9352006,0.3626282,0.8054562,0.1632952,0.07654514,0.32927677,0.18554619,0.27356923,0.22408497,0.5628792,2.8847258,0.32586747,2.0663366,0.34271052,0.16989203,0.048960887,0.23418844,0.14522827,0.81076896,0.30859238,0.3675488,inf,inf,1.0866586,16.789135,1.517883,1.517883,0.26789406,0.4943184,0.4943184,0.21032795,0.44066468,0.4226457,1.044762,0.42132232,None
159,0.41429767,,21.391708,3.097912,2.517327,0.11563181,0.09364782,0.9638997,0.43410918,0.3156135,0.42309406,0.4279429,1.2846396,0.31097165,0.8205743,0.13252048,0.14004639,0.3844693,0.1821222,0.3218454,0.25751188,0.582918,3.599845,0.41530395,2.574901,0.4255375,0.33410484,0.034284525,0.23418413,0.2613193,0.8390112,0.41890976,0.44591135,inf,inf,1.6008133,41.055817,1.5483536,1.5483536,0.30266193,0.5446776,0.5446776,0.16649738,0.531188,0.5248234,0.9086121,0.42501938,UNHEALTHY
150,0.297457,,18.200668,1.489681,1.2103097,0.17019543,0.15574238,1.9537772,0.3633303,0.3437357,0.31355357,0.3196167,0.6769223,0.35052526,0.8225392,0.23733729,0.07992242,0.26081413,0.14762011,0.2617477,0.21188034,0.430702,2.0704384,0.26833335,1.7408177,0.35122824,0.178961,0.050260007,0.17619497,0.3009577,1.0282123,0.2986056,0.32891932,inf,inf,0.84054285,6.6577716,1.7859147,1.7859147,0.20080273,0.47464487,0.47464487,0.23582953,0.36736998,0.36195886,0.7547011,0.40807825,AVARAGE
289,0.35616535,,21.496502,1.98167,1.6120917,0.15014687,0.12660645,1.4611398,0.40324965,0.38178647,0.37934375,0.38455853,0.9412783,0.39046672,0.80290264,0.19637942,0.10935704,0.3464874,0.15081951,0.31926176,0.24043845,0.51388794,2.7177086,0.3481083,2.153863,0.42303348,0.2511771,0.04795142,0.20894137,0.25590658,0.9186294,0.38538766,0.39974508,inf,inf,1.1800406,8.098943,1.8733524,1.8733524,0.25650993,0.55119973,0.55119973,0.22383843,0.43823743,0.46559444,0.79177904,0.4788093,HEALTHY
254,0.4371215,,23.976435,2.8194106,5.3972626,0.1303447,0.083112285,0.98921174,0.47113135,0.3643928,0.45789748,0.45974326,1.3179963,0.3634839,0.82398975,0.13916975,0.12984274,0.42325905,0.19690022,0.35741192,0.2709537,0.6861905,3.8174727,0.4189023,2.596862,0.46345836,0.30596885,0.04791751,0.26624882,0.24794781,0.76792276,0.42565244,0.4824773,0.6129528,inf,1.6145788,36.389477,1.4807888,1.4807888,0.3140148,0.6132251,0.6132251,0.18883236,0.5501801,0.5419832,0.9753563,0.4767504,AVARAGE
154,0.40266544,,23.211086,2.5370636,3.9907217,0.13036574,0.11146978,1.0848496,0.432472,0.367557,0.42375985,0.428602,1.1386052,0.38154835,0.8137487,0.15858175,0.13117506,0.3951488,0.17807251,0.34564498,0.27931064,0.58846986,3.3006308,0.39371747,2.4136484,0.44910738,0.31150943,0.04832024,0.23493858,0.23266375,0.8354013,0.4284968,0.44874305,inf,inf,1.4321496,17.745964,1.9641298,1.9641298,0.28651538,0.59478366,0.59478366,0.20296744,0.5025573,0.52088803,0.8472292,0.48154673,UNHEALTHY
27,0.42209303,,25.453054,2.0338085,2.3082182,0.16204849,0.07364547,inf,0.50858027,0.4237493,0.44891495,0.45092225,1.0167084,0.44058812,0.8162114,0.16164981,0.09401659,0.42142624,0.23466802,0.36438033,0.30419716,0.8010286,3.6207578,0.3548205,2.2034543,0.44098538,0.21311718,0.04982448,0.2902258,0.16337697,0.6828886,0.3910282,0.47450736,inf,inf,1.2196138,22.934145,1.9057397,1.9057397,0.27817127,0.6648507,0.6648507,0.23991574,0.5241665,0.5076821,1.0557407,0.51136506,AVARAGE
19,0.36419865,,21.29755,1.9614751,2.000889,0.14545465,0.11047352,inf,0.41595402,0.36565888,0.38240454,0.38771656,0.9081348,0.38016906,0.8045076,0.17905891,0.11205888,0.3487049,0.17775238,0.310852,0.26697338,0.5444596,2.895764,0.3370765,2.1079957,0.3980406,0.25943092,0.040537246,0.21574646,0.21983834,0.84539473,0.38419163,0.4023699,inf,inf,1.1350908,13.266073,1.7157634,1.7157634,0.24745642,0.5516365,0.5516365,0.22085027,0.4536146,0.46782747,0.8441161,0.45867056,AVARAGE
107,0.42998934,,22.963776,3.2132635,24.589016,0.107652955,0.11513806,1.0315897,0.46040693,0.34027916,0.44350526,0.44622833,1.3417462,0.32891718,0.82285535,0.13294363,0.13515817,0.40675676,0.20943202,0.33999452,0.32293716,0.6882908,3.900033,0.42087397,2.6288066,0.44290033,0.32005495,0.03953129,0.23308164,0.22125192,0.7865002,0.472154,0.4675064,inf,inf,1.6452497,45.07588,1.6932718,1.6932718,0.31287265,0.5893141,0.5893141,0.178397,0.54953647,0.5624999,0.84920317,0.45036563,None
38,0.37237173,,22.31259,1.8735572,2.0840766,0.15302207,0.09760056,1.3378099,0.43277672,0.39679107,0.394769,0.3995712,0.9236233,0.40704927,0.79799044,0.18128492,0.1050693,0.37347087,0.17970014,0.32573086,0.2688854,0.57929826,3.0316927,0.34337962,2.1446853,0.41191524,0.2397027,0.03350961,0.22797012,0.157426,0.79198164,0.39578006,0.41602907,inf,inf,1.1510438,10.795035,1.8071799,1.8071799,0.25435004,0.57816774,0.57816774,0.23500481,0.46027535,0.48707712,0.87561035,0.49367106,AVARAGE
275,0.44243556,,24.812527,2.9091446,2.3552384,0.12916034,0.09452148,inf,0.47839794,0.36907217,0.4675827,0.46857533,1.3685673,0.35992667,0.8292132,0.1482215,0.12529305,0.4172873,0.19570254,0.3711132,0.28186858,0.7510798,3.7481332,0.41724727,2.5915997,0.48551825,0.29470375,0.054537002,0.26397306,0.32079583,0.81956327,0.43101504,0.4943257,inf,inf,1.6394914,27.764555,1.7251594,1.7251594,0.32117823,0.6327512,0.6327512,0.18942341,0.5537843,0.5367321,0.91733205,0.47669402,AVARAGE
293,0.46467438,,25.966795,3.2088797,3.8528798,0.12939109,0.09430955,0.89247435,0.4836983,0.37252927,0.49270904,0.49085644,1.5145912,0.35248297,0.8416919,0.13168028,0.14409338,0.4529241,0.22245237,0.38624698,0.2924487,0.8163428,4.31703,0.4417819,2.7911794,0.49934933,0.34833345,0.05357949,0.2947487,0.2702641,0.7469295,0.44488907,0.5204874,inf,inf,1.8183591,39.71897,1.6985422,1.6985422,0.33558652,0.6652055,0.6651924,0.18709926,0.5831475,0.56761014,1.0415282,0.49632367,AVARAGE
197,0.3930911,,21.703096,2.373853,4.302077,0.14074218,0.08241536,1.1171807,0.44517633,0.36883456,0.410034,0.41440707,1.1120442,0.36189145,0.8063217,0.15699422,0.11234474,0.38542423,0.17569354,0.32283947,0.24363098,0.5901159,3.3357615,0.38276282,2.3604782,0.41998383,0.25845218,0.024724232,0.23869129,0.1538077,0.79334253,0.39510417,0.43119234,inf,inf,1.3645619,18.655138,1.4393662,1.4393662,0.28805545,0.5566294,0.5566294,0.20164095,0.49316022,0.5046912,0.93047446,0.46741492,AVARAGE
171,0.31739742,,18.054726,2.2321928,1.7751684,0.15686814,0.1285095,inf,0.4043846,0.3559896,0.32940158,0.33693022,0.9098808,0.34869048,0.798611,0.19326553,0.08839208,0.2964553,0.1340955,0.26923263,0.18839407,0.4466728,2.40054,0.32571465,2.0406075,0.3601068,0.19953991,0.058232553,0.19553731,0.23543759,0.98099905,0.32418385,0.34539416,inf,inf,1.0864841,10.432349,1.591471,1.591471,0.2591242,0.46322802,0.46322802,0.20850766,0.39668444,0.4120128,0.8433078,0.4208628,AVARAGE
296,0.402886,,23.408987,2.2687376,3.0375946,0.13893238,0.10249895,1.1959293,0.44490063,0.38383752,0.42771053,0.4312246,1.1053423,0.40059808,0.81355375,0.17052405,0.11707468,0.39302057,0.1683928,0.3483971,0.26852763,0.5975717,3.1872075,0.3823362,2.3491373,0.45461088,0.27161655,0.033367384,0.23665696,0.27530214,0.83794695,0.42037955,0.45036212,inf,inf,1.3658906,16.125517,1.5414454,1.5414454,0.2848778,0.59911436,0.59911436,0.21211506,0.49883363,0.51266336,0.8420811,0.48964125,HEALTHY
110,0.3285263,,17.555859,2.304079,2.068607,0.13232248,0.13467841,1.5725724,0.3915083,0.3150217,0.33200377,0.34028208,0.896111,0.31768438,0.8097078,0.17142679,0.105867535,0.29703534,0.15752865,0.25742194,0.23105393,0.43873867,2.6186373,0.3303336,2.088037,0.3415974,0.24291345,0.042997573,0.1820515,0.23179108,0.9357533,0.35870588,0.34793907,inf,inf,1.1171762,13.778887,1.430762,1.430762,0.24321803,0.45359296,0.45359296,0.19147752,0.42006055,0.43797994,0.8073951,0.3923436,None
210,0.38207397,,22.70125,2.292494,2.304434,0.14026326,0.13151886,inf,0.4300872,0.38774705,0.4081401,0.41220236,1.1480367,0.37273464,0.81130636,0.1830294,0.11716884,0.37331694,0.1658589,0.3411896,0.2566702,0.6107781,3.064308,0.38026032,2.3700838,0.45307449,0.2747344,0.06548939,0.22218975,0.2410539,0.9048855,0.4126013,0.43237576,inf,inf,1.3998626,14.692946,1.9626995,1.9626995,0.2891509,0.57944393,0.57944393,0.21143417,0.47039416,0.49660704,0.79872346,0.49090397,AVARAGE
114,0.39971343,,22.69532,2.3183966,2.719333,0.13128239,0.10879099,1.187988,0.4434006,0.37769774,0.41994682,0.42376676,1.0975647,0.38085487,0.812855,0.16489331,0.11774206,0.39140067,0.18363501,0.33591038,0.29006895,0.60267377,3.3316557,0.3809364,2.350044,0.43353435,0.27331597,0.039584238,0.22690432,0.19146886,0.79741126,0.43928263,0.4420952,inf,inf,1.3621861,26.406157,1.5956205,1.5956205,0.28244188,0.5831813,0.5831813,0.2112124,0.49956375,0.52706665,0.8313129,0.48188332,AVARAGE
85,0.43336615,,23.888468,3.027754,19.85216,0.13147667,0.07843511,inf,0.50092113,0.387909,0.4532081,0.45576996,1.3867846,0.35552013,0.8212864,0.13949911,0.10847031,0.42658636,0.19830069,0.3565769,0.2678297,0.7681334,3.8782263,0.4228887,2.6162379,0.4622397,0.24854074,0.05079632,0.2644738,0.14999121,0.75365025,0.42880106,0.4790021,0.44538856,inf,1.6282418,36.0974,1.817614,1.817614,0.33762214,0.6109189,0.6109189,0.19129811,0.546221,0.5478325,0.98112166,0.48458,AVARAGE
63,0.39038602,,22.601536,2.275361,2.9134,0.15403628,0.0910156,1.1843973,0.50191015,0.41027993,0.41086677,0.41460863,1.0908413,0.38476387,0.80922526,0.16365436,0.07542389,0.38518935,0.20579444,0.3288797,0.2668889,0.76121354,3.3459065,0.35896927,2.2308114,0.41404125,0.16682778,0.050813373,0.2547038,0.1515768,0.7703651,0.37670243,0.433511,inf,inf,1.2461265,25.988966,1.7629158,1.7629158,0.29970968,0.5862407,0.5862407,0.21920581,0.48663694,0.4870424,0.98775697,0.4778073,AVARAGE
175,0.43610263,,25.876366,2.39328,2.2921543,0.15508637,0.093848184,1.128532,0.46728355,0.39109302,0.46735364,0.46836805,1.2441814,0.3940116,0.8266866,0.16204199,0.124498166,0.42356494,0.20508194,0.38349685,0.2607563,0.75385743,3.6795022,0.40097222,2.4654558,0.4945749,0.29339802,0.05987422,0.29458758,0.29581872,0.7909804,0.39546096,0.49648726,inf,inf,1.5288146,23.792315,2.046443,2.046443,0.3000739,0.66385335,0.66385335,0.2114858,0.53906393,0.51860374,1.0188211,0.5060681,AVARAGE
271,0.46268898,,25.31483,3.332446,2.9071538,0.123067886,0.087130405,0.85625046,0.5085537,0.37851784,0.48870918,0.48791474,1.5817516,0.33708546,0.83876544,0.13227913,0.12222852,0.44394034,0.19766754,0.38185704,0.2704543,0.8421769,4.170064,0.45073268,2.821038,0.5039869,0.28561062,0.045526143,0.27949008,0.25682116,0.7764202,0.44281167,0.51646614,inf,inf,1.8619345,48.46042,1.6400325,1.6400325,0.3575435,0.6430841,0.6430841,0.17706348,0.5811285,0.5636297,0.9727902,0.4856097,AVARAGE
59,0.38254777,,23.207094,2.0031152,1.9894844,0.1608731,0.08874284,inf,0.46627584,0.41503283,0.40729356,0.4115443,0.96436095,0.4347104,0.7971172,0.18553634,0.090837546,0.37603438,0.1790471,0.33839044,0.26195145,0.6354324,2.9921782,0.34493026,2.136685,0.42789754,0.20419626,0.049307253,0.24227977,0.20704524,0.80577785,0.38166362,0.4288185,inf,inf,1.1595503,10.717181,1.763694,1.763694,0.27016512,0.6006652,0.6006652,0.23799738,0.47215474,0.47854137,0.9014187,0.49690995,AVARAGE
214,0.3200725,,18.995733,1.7331126,1.4071794,0.16107325,0.13253196,1.9014629,0.3705305,0.35126773,0.3364042,0.34250998,0.7963511,0.34850448,0.80981845,0.21428825,0.102903,0.29278204,0.1447977,0.27764124,0.21789752,0.4397001,2.3985403,0.30432647,1.9669204,0.37403524,0.23711233,0.03632246,0.18795466,0.25901636,0.9693496,0.33443248,0.35323036,inf,inf,0.9986952,7.8344345,1.6975433,1.6975433,0.22253016,0.4900949,0.4900949,0.22554249,0.39672282,0.40670195,0.7888466,0.43634337,AVARAGE
235,0.34813583,,20.716658,2.0234149,3.192763,0.16857083,0.109913364,inf,0.4218165,0.3876159,0.36918798,0.37420925,0.9667968,0.372893,0.8036579,0.20117818,0.10131897,0.3322033,0.15275167,0.3062287,0.20520948,0.5446363,2.6955855,0.3394576,2.1237066,0.40918058,0.23438627,0.048740197,0.22349758,0.21339521,0.9167573,0.33400187,0.388628,inf,inf,1.1596935,8.962088,1.740906,1.740906,0.26660645,0.533012,0.533012,0.22451231,0.42967823,0.43112794,0.8815156,0.46681607,AVARAGE
131,0.4243121,,24.422142,2.4240339,3.1629992,0.13076334,0.10930816,1.0858351,0.45809284,0.37596813,0.44850698,0.45120627,1.1630906,0.3860107,0.8156768,0.15381107,0.12391862,0.41061333,0.20227908,0.36144763,0.29938218,0.6890186,3.5687923,0.3921191,2.4059372,0.46096116,0.28977746,0.04354324,0.25275457,0.2528746,0.7828582,0.4355503,0.47462583,inf,0.37184072,1.4423587,22.82895,1.9069837,1.9069837,0.28980607,0.6274632,0.6274632,0.20634767,0.52935314,0.53173286,0.8890624,0.48623288,AVARAGE
46,0.32847285,,20.414042,1.5192884,3.401893,0.1659772,0.12635444,inf,0.42886773,0.39648852,0.34889042,0.3542318,0.7301328,0.41712356,0.7975471,0.2174877,0.07272215,0.30790997,0.1705651,0.2914584,0.26378292,0.54400325,2.42127,0.28255662,1.8099505,0.36457813,0.16113713,0.062311124,0.1966077,0.2507959,0.88571626,0.35166,0.36587766,inf,inf,0.87964535,6.5224466,1.685738,1.685738,0.22320867,0.5342401,0.5342401,0.25348574,0.40411708,0.4208705,0.79504496,0.45345652,AVARAGE
208,0.4523823,,25.230045,3.2823212,4.429592,0.1318826,0.088127114,0.9102349,0.4819497,0.385049,0.4792686,0.47986093,1.602147,0.3477559,0.8289985,0.13701104,0.13099474,0.44873488,0.1944136,0.3818198,0.25240967,0.77811474,4.101943,0.45578498,2.8762648,0.50430894,0.30895132,0.06810543,0.28401908,0.1829096,0.78925014,0.43298936,0.5080762,inf,inf,1.8965809,34.272663,1.8032473,1.8032473,0.35401237,0.6399775,0.6399775,0.18309337,0.56569445,0.55922884,1.0067736,0.504718,None
104,0.35387236,,18.437922,3.0297613,2.2547321,0.12885092,0.114753656,1.2567517,0.39269784,0.31659818,0.35657203,0.36513212,1.1328285,0.30453196,0.8034042,0.15687299,0.13039316,0.3340708,0.15474002,0.27666962,0.22204785,0.44191113,2.9576669,0.3852098,2.3955042,0.37071514,0.3079634,0.032634985,0.20023692,0.18697184,0.91905963,0.3792735,0.37497085,inf,inf,1.4042634,24.333702,1.5896921,1.5896921,0.28177807,0.47097495,0.47097495,0.17944042,0.45559198,0.47926077,0.856183,0.4146783,None
23,0.31005785,,18.544489,1.6426958,6.7042823,0.19363414,0.086761,inf,0.41463614,0.37030965,0.32355347,0.32969725,0.7319819,0.3616277,0.8172634,0.20765142,0.07093047,0.28285939,0.17020158,0.263463,0.20147659,0.5287089,2.4233105,0.27503222,1.811625,0.3363717,0.1572729,0.050109107,0.22296345,0.19408251,0.8916303,0.2651427,0.33983392,inf,inf,0.8721038,15.407407,1.7405194,1.7405194,0.22002734,0.4859283,0.4859283,0.23769231,0.3866185,0.36100078,0.98594654,0.42159095,AVARAGE
288,0.44086745,,26.330462,2.431317,2.5881,0.12463013,0.10349948,inf,0.4863257,0.40700662,0.47257417,0.47381136,1.2375134,0.40654427,0.8286448,0.15309879,0.121000014,0.43961,0.20984869,0.38860568,0.3368835,0.79313743,3.7851546,0.4038728,2.4833264,0.49644595,0.28282192,0.05212222,0.25494114,0.23504792,0.7449539,0.4764731,0.5024061,inf,inf,1.506878,22.36264,2.0778253,2.0778253,0.30779448,0.67690915,0.67690915,0.21369489,0.5447458,0.56455386,0.84227234,0.5204223,AVARAGE
34,0.39736953,,23.788837,1.9009385,2.4324288,0.14190216,0.08854211,1.2352558,0.4565807,0.3978538,0.42051128,0.4245469,0.93454516,0.42485595,0.8063839,0.16583334,0.11011712,0.39791885,0.20850404,0.34303477,0.31861475,0.6531365,3.3030703,0.3481897,2.1612134,0.42158085,0.25381115,0.03904787,0.23867545,0.16152687,0.73265254,0.42706326,0.4437956,inf,inf,1.1675453,15.117216,1.8477207,1.8477207,0.25656062,0.61974275,0.61974275,0.23433822,0.4933562,0.5165988,0.8820384,0.49714792,UNHEALTHY
125,0.32390746,,19.408894,1.6999596,1.5826674,0.15691702,0.1500624,1.8937641,0.3819289,0.34981728,0.34142014,0.34702852,0.7887151,0.35617834,0.8152356,0.21811303,0.09950024,0.28951016,0.15477042,0.2820158,0.23630866,0.47698316,2.3575082,0.29776877,1.9227753,0.3776916,0.22915725,0.03988806,0.18610603,0.30040854,0.9937957,0.33915243,0.3587927,inf,inf,0.9805082,33.6673,1.7668269,1.7668269,0.2212288,0.5024208,0.5024208,0.22545247,0.40103424,0.4020076,0.75678027,0.42735088,AVARAGE
91,0.38747343,,22.611786,2.2294908,2.1947045,0.14898655,0.11031637,1.3544201,0.4508657,0.40103784,0.41155723,0.41479656,1.1120266,0.38016364,0.8106511,0.18145467,0.09985981,0.38043258,0.17791869,0.3352687,0.2557569,0.64678895,3.2139661,0.37195608,2.3146555,0.43861258,0.22762603,0.036614448,0.23423427,0.17693909,0.8315991,0.40342724,0.43401644,inf,inf,1.3297839,18.01198,1.7189057,1.7189057,0.29028454,0.5806933,0.5806933,0.22043751,0.47961813,0.49768463,0.86673546,0.49266928,UNHEALTHY
221,0.34709638,,20.242456,1.902301,2.2584028,0.15095454,0.11972777,1.418523,0.41416827,0.38896978,0.36607313,0.3714987,0.92289484,0.38309893,0.79627264,0.1937436,0.10125276,0.34459358,0.15643053,0.29958636,0.24255194,0.5002164,2.7654464,0.34323993,2.13897,0.39165398,0.23110293,0.045981806,0.2016647,0.17505965,0.86653596,0.39220884,0.3833586,inf,inf,1.144471,8.281425,1.42187,1.42187,0.25719255,0.5213918,0.5213918,0.22788994,0.4295368,0.47470868,0.8086776,0.47807735,AVARAGE
299,0.35766968,,20.952288,1.9737477,1.4356612,0.14137577,0.15210754,1.5267515,0.412049,0.3555314,0.3767661,0.3814672,0.9190641,0.35935292,0.82007873,0.19339924,0.11200933,0.3297402,0.17408368,0.3063337,0.27158782,0.55806565,2.7700698,0.33245948,2.0808272,0.4018166,0.26334733,0.048501544,0.20323493,0.29677767,0.9229604,0.38702363,0.3971516,inf,inf,1.1457632,12.474353,1.7976612,1.7976612,0.2468617,0.5414717,0.5414717,0.21669589,0.44448885,0.45348734,0.7717765,0.4419136,HEALTHY
252,0.4443702,,25.813992,2.5504816,5.6780915,0.12827982,0.07913505,1.0013629,0.49267584,0.40333423,0.4733251,0.474064,1.2907482,0.3897901,0.82995754,0.14538792,0.11810583,0.4450396,0.21536529,0.38114074,0.32289475,0.8090773,3.9444594,0.41197273,2.543949,0.48571125,0.27458933,0.03349516,0.26445875,0.1934852,0.7237622,0.4619167,0.5015421,inf,inf,1.551851,33.127926,1.883933,1.883933,0.31679395,0.66433406,0.66433406,0.20771718,0.5522373,0.565249,0.9120997,0.5142325,None
140,0.40974712,,25.387156,1.8869351,1.8782523,0.1490747,0.101088576,inf,0.46588525,0.41179645,0.44085518,0.44343832,1.0034887,0.42737836,0.8202311,0.17373715,0.10670694,0.40525073,0.20983224,0.3689889,0.30403808,0.74611104,3.365367,0.35780457,2.1985283,0.46321514,0.2455055,0.0459046,0.25815395,0.23163007,0.7655548,0.41355774,0.4686985,inf,inf,1.2347195,19.934284,2.2333202,2.2333202,0.27011645,0.6588762,0.6588762,0.23414624,0.5028259,0.509441,0.8992513,0.5117598,AVARAGE
198,0.4958411,,28.288391,3.1335397,3.1374207,0.11823291,0.07826173,0.857924,0.5174611,0.4057206,0.5336464,0.5285138,1.64843,0.34803185,0.84755135,0.12717527,0.13357519,0.4955738,0.23700367,0.42301917,0.33530593,0.9888424,4.854115,0.46722224,2.9482996,0.5491851,0.31561682,0.0278768,0.29807585,0.21017298,0.679986,0.49783537,0.5664915,inf,inf,1.9574238,49.356987,1.8826977,1.8826977,0.3634295,0.7226957,0.7226957,0.18917754,0.616483,0.6136271,0.9764348,0.53660995,AVARAGE
